GVIL_CODE,VILLAGE_NM,DIST_NAME,DISTRICT_CODE,PS_NAME,BLOCK_CODE,GP_NAME,GP_CODE
14409,17 sds,ganganagar,99,sadulshahar,809907,budharwali,809907080
14410,14 ptp,hanumangarh,,hanumangarh,,rasuwala,
14411,4ml,ganganagar,,ganganagar,,2 ml,
13175,2 ptp(nukera),hanumangarh,,hanumangarh,,nukera,
14412,10:00 AM,ganganagar,99,ganganagar,809902,10 z,809902010
14413,8:00 AM,ganganagar,99,ganganagar,809902,10 z,809902010
11594,41 h,ganganagar,,karanpur,,36 h (naggi),
14415,17ml,ganganagar,,ganganagar,,2 ml,
14414,12 krw,ganganagar,,sadulshahar,,takhathazara bawarithan,
13176,1 amp-b,hanumangarh,,hanumangarh,,santpura,
11595,9 o,ganganagar,99,karanpur,809904,25 h (dalpatsinghpur),809904140
11596,14 o,ganganagar,99,karanpur,809904,25 h (dalpatsinghpur),809904140
13177,6 bgp-a,hanumangarh,,hanumangarh,,haripura,
14417,10 sds (khatsajawar),ganganagar,,sadulshahar,,takhathazara bawarithan,
14416,17 ptp,hanumangarh,,hanumangarh,,kishanpura utrada,
11597,2 n,ganganagar,99,karanpur,809904,2 w (gurusar),809904110
14420,7 a i,ganganagar,,ganganagar,,,
13178,6 bgp-b,hanumangarh,,hanumangarh,,dhabha,
13179,5 dng(deengarh),hanumangarh,,hanumangarh,,dhabha,
11598,6 o-b,ganganagar,99,karanpur,809904,25 h (dalpatsinghpur),809904140
11599,5 o,ganganagar,99,karanpur,809904,2 w (gurusar),809904110
14418,16 ptp,hanumangarh,,hanumangarh,,kishanpura utrada,
14421,16 bnw (shamsinghwala),ganganagar,99,sadulshahar,809907,dharamsinghwala,809907120
14419,23 ptp,ganganagar,,sadulshahar,,karadwala,
11600,40 h-b,ganganagar,,karanpur,,36 h (naggi),
11601,7 o,ganganagar,99,karanpur,809904,25 h (dalpatsinghpur),809904140
14422,24 ptp (hathyawala),ganganagar,,sadulshahar,,karadwala,
11602,3 h,ganganagar,99,ganganagar,809902,18 z,809902030
11604,1 h,ganganagar,99,ganganagar,809902,18 z,809902030
11603,23 o,ganganagar,,karanpur,,36 h (naggi),
14423,16 krw,ganganagar,,sadulshahar,,khatsajawar,
13180,3 amp,hanumangarh,,hanumangarh,,nukera,
11605,4 h,ganganagar,,ganganagar,,sahib singh wala,
13182,4 ptp,hanumangarh,,hanumangarh,,nukera,
11606,4 m,ganganagar,,karanpur,,kameenpura,
13181,1 bgp,hanumangarh,,hanumangarh,,haripura,
11607,4 o,ganganagar,99,karanpur,809904,2 w (gurusar),809904110
13184,6 ptp,hanumangarh,,hanumangarh,,nukera,
14424,4 f,ganganagar,99,ganganagar,809902,sahuwala (3 f),809902450
13183,9 bgp-a,hanumangarh,,hanumangarh,,dhabha,
14425,20 ptp,ganganagar,,sadulshahar,,karadwala,
14426,8 ptp,hanumangarh,,hanumangarh,,kishanpura utrada,
14427,26 ptp,ganganagar,,sadulshahar,,karadwala,
11608,42 h,ganganagar,,karanpur,,36 h (naggi),
14428,15 ptp,hanumangarh,,hanumangarh,,kishanpura utrada,
14429,4 g,ganganagar,99,ganganagar,809902,sahuwala (3 f),809902450
11609,15 o,ganganagar,99,karanpur,809904,42 h,809904190
14430,patti kheeyan ii,ganganagar,,ganganagar,,khayaliwala (11 lnp),
11610,28 f,ganganagar,,karanpur,,kameenpura,
14431,3 g,ganganagar,99,ganganagar,809902,sahuwala (3 f),809902450
14433,2 g ii,ganganagar,99,ganganagar,809902,sahuwala (3 f),809902450
11611,16 o,ganganagar,99,karanpur,809904,42 h,809904190
14435,5 ml,ganganagar,99,ganganagar,809902,4 ml,809902130
14432,13 ptp,hanumangarh,,hanumangarh,,kishanpura utrada,
14434,10 ptp,hanumangarh,,hanumangarh,,kishanpura utrada,
11612,6 o-a,ganganagar,99,karanpur,809904,3 o,809904160
11614,6 h,ganganagar,,karanpur,,kameenpura,
14436,17 krw,ganganagar,,sadulshahar,,takhathazara bawarithan,
11613,17 o,ganganagar,99,karanpur,809904,42 h,809904190
14437,9:00 AM,ganganagar,,ganganagar,,,
11616,7 g,ganganagar,,ganganagar,,,
13185,9 bgp-b,hanumangarh,,hanumangarh,,dhabha,
11615,3 o,ganganagar,99,karanpur,809904,2 w (gurusar),809904110
13186,4 nkr-a,hanumangarh,,hanumangarh,,nukera,
14438,11 sds,ganganagar,99,sadulshahar,809907,budharwali,809907080
14440,shyamsinghwala,ganganagar,99,sadulshahar,809907,dharamsinghwala,809907120
14439,22 ptp-b,ganganagar,99,sadulshahar,809907,khairoowala,809907170
14442,19 sds,ganganagar,99,sadulshahar,809907,budharwali,809907080
13187,4 amp,hanumangarh,,hanumangarh,,dhabha,
14441,21 ptp,ganganagar,99,sadulshahar,809907,khairoowala,809907170
13188,4 nkr-b,hanumangarh,,hanumangarh,,nukera,
11617,30 f,ganganagar,,karanpur,,kameenpura,
14443,6 g ii,ganganagar,,ganganagar,,,
14444,15 sds (duda khinchar),ganganagar,99,sadulshahar,809907,budharwali,809907080
11618,29 f,ganganagar,,karanpur,,kameenpura,
14445,22 ptp-a (khairoowala),ganganagar,99,sadulshahar,809907,khairoowala,809907170
11619,34 f,ganganagar,99,karanpur,809904,25 f (gulabeywala),809904130
13191,5 amp,hanumangarh,,hanumangarh,,santpura,
13192,1 nkr (lambi dhab),hanumangarh,,hanumangarh,,santpura,
14447,2 f,ganganagar,99,ganganagar,809902,sahuwala (3 f),809902450
13189,2 bgp,hanumangarh,,hanumangarh,,dhabha,
13190,2 sng,hanumangarh,,hanumangarh,,dhabha,
14446,28 amp,ganganagar,99,sadulshahar,809907,khairoowala,809907170
11620,2 h i,ganganagar,,ganganagar,,3 h,
11622,8 g ii,ganganagar,,ganganagar,,madenra (7 d),
14449,2 g i,ganganagar,99,ganganagar,809902,sahuwala (3 f),809902450
14448,18 krw,ganganagar,,sadulshahar,,khatsajawar,
11621,19 o,ganganagar,99,karanpur,809904,42 h,809904190
13193,5 bgp,hanumangarh,,hanumangarh,,dhabha,
13194,7 bgp,hanumangarh,,hanumangarh,,dhabha,
11623,5 h,ganganagar,,ganganagar,,3 h,
11624,35 f,ganganagar,99,karanpur,809904,3 o,809904160
13195,8 bgp,hanumangarh,,hanumangarh,,dhabha,
11625,2 h ii,ganganagar,,ganganagar,,3 h,
14450,5 g,ganganagar,,ganganagar,,saharanwal (5 g),
13196,6 amp,hanumangarh,,hanumangarh,,deengarh,
14451,1 g,ganganagar,,ganganagar,,hiranawali (18 ml),
11626,21 o,ganganagar,99,karanpur,809904,42 h,809904190
13198,2 nkr,hanumangarh,,hanumangarh,,nukera,
13197,10 bgp,hanumangarh,,hanumangarh,,dhabha,
14452,21 sds,ganganagar,99,sadulshahar,809907,dharamsinghwala,809907120
11627,11 o-b,ganganagar,99,karanpur,809904,3 o,809904160
14454,39 ptp,ganganagar,,sadulshahar,,khatsajawar,
11629,10 g,ganganagar,,ganganagar,,3 h,
11628,13 o (rural),ganganagar,99,karanpur,809904,15 o,809904060
14453,28 ptp,ganganagar,,sadulshahar,,khatsajawar,
11630,43 f,ganganagar,99,karanpur,809904,3 o,809904160
13199,11 bgp,hanumangarh,,hanumangarh,,dhabha,
11631,11 o-a,ganganagar,99,karanpur,809904,3 o,809904160
14455,6 g i,ganganagar,,ganganagar,,saharanwal (5 g),
14456,23 sds,ganganagar,99,sadulshahar,809907,dharamsinghwala,809907120
13200,3 nkr,hanumangarh,,hanumangarh,,nukera,
11632,12 o,ganganagar,99,karanpur,809904,15 o,809904060
11633,32 f,ganganagar,,karanpur,,kameenpura,
11634,13 g,ganganagar,,ganganagar,,13 g,
11635,11 g,ganganagar,,ganganagar,,13 g,
13201,12 bgp,hanumangarh,,hanumangarh,,dhabha,
11636,8 g i,ganganagar,,ganganagar,,3 h,
14457,18 sds,ganganagar,99,sadulshahar,809907,budharwali,809907080
14458,13  lnp ii,ganganagar,99,sadulshahar,809907,dharamsinghwala,809907120
14459,patti kheeyan i,ganganagar,,ganganagar,,hiranawali (18 ml),
13202,5 nkr(chak hirasingh wala),hanumangarh,,hanumangarh,,nukera,
11637,12 g,ganganagar,,ganganagar,,13 g,
11639,31 f,ganganagar,,karanpur,,kameenpura,
14460,3 llg,ganganagar,99,sadulshahar,809907,budharwali,809907080
11638,24 o,ganganagar,99,karanpur,809904,42 h,809904190
13203,1 sng,hanumangarh,,hanumangarh,,dhabha,
14462,501 lnp,ganganagar,99,sadulshahar,809907,dharamsinghwala,809907120
14461,8 nkr,hanumangarh,,hanumangarh,,kishanpura utrada,
11642,9 g,ganganagar,99,ganganagar,809902,27 gg,809902040
11641,2 o,ganganagar,99,karanpur,809904,3 o,809904160
14463,41 ptp,ganganagar,99,sadulshahar,809907,budharwali,809907080
11640,22 o-b,ganganagar,99,karanpur,809904,42 h,809904190
14464,30 ptp (pratappura),ganganagar,,sadulshahar,,khatsajawar,
13204,6 nkr,hanumangarh,,hanumangarh,,chak hirasinghwala,
14466,lalgarh barani 1,ganganagar,,ganganagar,,hiranawali (18 ml),
11644,33 f,ganganagar,,karanpur,,kameenpura,
14465,34 ptp,ganganagar,,sadulshahar,,khatsajawar,
14467,18  ml,ganganagar,,ganganagar,,hiranawali (18 ml),
11643,22 o-a,ganganagar,99,karanpur,809904,42 h,809904190
14468,35 ptp,ganganagar,,sadulshahar,,khatsajawar,
13205,13 bgp,hanumangarh,,hanumangarh,,dhabha,
13206,7 nkr,hanumangarh,,hanumangarh,,indragarh,
14469,37 ptp,ganganagar,,sadulshahar,,khatsajawar,
14470,14  lnp,ganganagar,99,sadulshahar,809907,dharamsinghwala,809907120
14471,2 hh ii,ganganagar,,ganganagar,,hiranawali (18 ml),
14472,13  lnp i,ganganagar,,ganganagar,,hiranawali (18 ml),
11645,37 f,ganganagar,,karanpur,,arayan,
13207,8 amp,hanumangarh,,hanumangarh,,chak hirasinghwala,
14473,9 nkr,hanumangarh,,hanumangarh,,indragarh,
11646,1 o,ganganagar,,karanpur,,arayan,
11647,5 fa,ganganagar,99,karanpur,809904,15 o,809904060
14474,26 amp,ganganagar,99,sadulshahar,809907,khairoowala,809907170
14475,25 ptp (budhsinghwala),ganganagar,99,sadulshahar,809907,khairoowala,809907170
14476,24 amp,ganganagar,99,sadulshahar,809907,khairoowala,809907170
11648,6 fa,ganganagar,99,karanpur,809904,15 o,809904060
14478,2 hh i,ganganagar,,ganganagar,,govindpura (18 gg),
14477,27 amp,ganganagar,99,sadulshahar,809907,khairoowala,809907170
14481,20 sds,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14479,23 amp,hanumangarh,,hanumangarh,,kishanpura utrada,
14480,21 amp,hanumangarh,,hanumangarh,,kishanpura utrada,
14482,17  gg,ganganagar,,ganganagar,,govindpura (18 gg),
13208,14 bgp (bhagatpura),hanumangarh,,hanumangarh,,deengarh,
13209,3 sng,hanumangarh,,hanumangarh,,dhabha,
14483,18  gg,ganganagar,99,ganganagar,809902,9 z,809902180
13210,7 amp,hanumangarh,,hanumangarh,,deengarh,
14484,22 sds,ganganagar,99,sadulshahar,809907,lalgarh,809907200
11649,38 f,ganganagar,,karanpur,,arayan,
14485,5 llg,ganganagar,99,sadulshahar,809907,lalgarh,809907200
13211,11 amp,hanumangarh,,hanumangarh,,chak hirasinghwala,
11651,24  gg,ganganagar,,ganganagar,,3 h,
11652,23  gg,ganganagar,,ganganagar,,saharanwal (5 g),
14487,19  gg,ganganagar,,ganganagar,,saharanwal (5 g),
14486,22  lnp,ganganagar,,ganganagar,,hiranawali (18 ml),
11653,14 g,ganganagar,,ganganagar,,13 g,
11650,36 f,ganganagar,,karanpur,,10 o,
13212,15 bgp,hanumangarh,,hanumangarh,,deengarh,
14488,27 ptp,ganganagar,,sadulshahar,,narapangarh,
14489,20  gg,ganganagar,,ganganagar,,saharanwal (5 g),
14490,21  gg,ganganagar,,ganganagar,,saharanwal (5 g),
11654,10 o,ganganagar,,karanpur,,10 o,
14492,22  gg,ganganagar,,ganganagar,,saharanwal (5 g),
11658,25  gg,ganganagar,99,ganganagar,809902,27 gg,809902040
11655,2 fa,ganganagar,99,karanpur,809904,15 o,809904060
14491,29 ptp,ganganagar,,sadulshahar,,narapangarh,
11656,10 fa,ganganagar,99,karanpur,809904,6 fa (radewala),809904260
11657,karanpur (m),ganganagar,,karanpur,,10 o,
11659,39 f,ganganagar,,karanpur,,arayan,
11660,44 f,ganganagar,,karanpur,,10 o,
13213,16 bgp,hanumangarh,,hanumangarh,,deengarh,
11661,26  gg,ganganagar,99,ganganagar,809902,27 gg,809902040
11662,27  gg,ganganagar,,ganganagar,,13 g,
14494,6 llg,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14493,18 amp,hanumangarh,,hanumangarh,,kishanpura utrada,
13214,12 amp,hanumangarh,,hanumangarh,,chak hirasinghwala,
14496,1 hh,ganganagar,,ganganagar,,hiranawali (18 ml),
14495,20 amp,hanumangarh,,hanumangarh,,kishanpura utrada,
14497,19  ml,ganganagar,,ganganagar,,hiranawali (18 ml),
13215,2 ntw-b,hanumangarh,,hanumangarh,,dhabha,
11663,11 fa,ganganagar,99,karanpur,809904,6 fa (radewala),809904260
14498,kikar chak barani,ganganagar,99,sadulshahar,809907,lalgarh,809907200
11664,8 fa,ganganagar,99,karanpur,809904,6 fa (radewala),809904260
11665,40 f,ganganagar,,karanpur,,arayan,
13216,2 rtp,hanumangarh,,hanumangarh,,dhabha,
14499,33 amp (kalwasia),ganganagar,,sadulshahar,,narapangarh,
11666,46 f  (rural),ganganagar,,karanpur,,10 o,
14500,6 ml,ganganagar,,ganganagar,,hiranawali (18 ml),
11667,28  gg,ganganagar,,ganganagar,,13 g,
14501,1 ll,ganganagar,,ganganagar,,govindpura (18 gg),
11668,30  gg,ganganagar,99,ganganagar,809902,chunawarh (30 gg),809902210
11670,16  g,ganganagar,,ganganagar,,13 g,
14502,32 amp,ganganagar,,sadulshahar,,narapangarh,
11669,1 fa,ganganagar,,karanpur,,10 o,
14504,2 ll,ganganagar,,ganganagar,,govindpura (18 gg),
14503,30 amp,ganganagar,,sadulshahar,,narapangarh,
14506,3 hh,ganganagar,,ganganagar,,netram (2 hh i),
14505,8 llg(lalgarh),ganganagar,99,sadulshahar,809907,lalgarh,809907200
11671,29  gg,ganganagar,,ganganagar,,13 g,
14507,2 llg(chak khera),ganganagar,99,sadulshahar,809907,budharwali,809907080
11672,34  gg,ganganagar,99,ganganagar,809902,chunawarh (30 gg),809902210
13217,1 rtp(rural),hanumangarh,,hanumangarh,,dhabha,
14508,4 llg,ganganagar,99,sadulshahar,809907,lalgarh,809907200
11673,15  g,ganganagar,,ganganagar,,13 g,
11674,41 f-a,ganganagar,,karanpur,,10 o,
14510,23  lnp,ganganagar,,ganganagar,,hiranawali (18 ml),
14509,17 amp,hanumangarh,,hanumangarh,,indragarh,
13218,9 amp,hanumangarh,,hanumangarh,,chak hirasinghwala,
13219,15 amp(jatwala sikhan),hanumangarh,,hanumangarh,,chak hirasinghwala,
11675,42 f,ganganagar,,karanpur,,10 o,
14511,3 ll,ganganagar,99,ganganagar,809902,burzwali (21 gg),809902200
14513,10 llg,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14512,42 ptp,ganganagar,99,sadulshahar,809907,budharwali,809907080
14514,33 ptp,ganganagar,,sadulshahar,,narapangarh,
14515,31 ptp (dhola),ganganagar,,sadulshahar,,narapangarh,
14516,36 ptp (maniyanwali),ganganagar,,sadulshahar,,narapangarh,
14517,1 llg,ganganagar,99,sadulshahar,809907,budharwali,809907080
14518,15  lnp1,ganganagar,,sadulshahar,,rotanwala,
13220,1 ntw,hanumangarh,,hanumangarh,,bhagatpura,
14520,lalgarh barani 2,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14519,40 ptp,ganganagar,99,sadulshahar,809907,manniwali,809907230
14521,38 ptp,ganganagar,,sadulshahar,,narapangarh,
13221,4 ntw,hanumangarh,,hanumangarh,,bolanwali,
13222,7 ntw,hanumangarh,,hanumangarh,,deengarh,
11676,36  gg i,ganganagar,99,ganganagar,809902,27 gg,809902040
11678,9 ll,ganganagar,99,ganganagar,809902,burzwali (21 gg),809902200
11677,36  gg ii,ganganagar,99,ganganagar,809902,27 gg,809902040
11679,10  ll,ganganagar,99,ganganagar,809902,chunawarh (30 gg),809902210
14522,16  lnp,ganganagar,,sadulshahar,,ladhuwala,
14523,24 sds(kikarchak),ganganagar,99,sadulshahar,809907,lalgarh,809907200
11680,45 f,ganganagar,,karanpur,,moda,
13223,2 ntw-a,hanumangarh,,hanumangarh,,bhagatpura,
14525,5 hh,ganganagar,,ganganagar,,4 hh (mahiawali),
14524,1 sdp,ganganagar,99,sadulshahar,809907,budharwali,809907080
14526,7 llg,ganganagar,99,sadulshahar,809907,lalgarh,809907200
11681,12 fa,ganganagar,99,karanpur,809904,9 fa (majhiwala),809904310
14527,15  lnp-11b,ganganagar,,sadulshahar,,rotanwala,
11682,1 ff,ganganagar,,karanpur,,moda,
13224,10 amp,hanumangarh,,hanumangarh,,chak hirasinghwala,
14528,20  ml-b,ganganagar,,ganganagar,,hiranawali (18 ml),
14529,4 ll,ganganagar,,ganganagar,,4 ll (dheegawali rathan),
11683,41 f,ganganagar,,karanpur,,ghargawali,
13225,3 ntw,hanumangarh,,hanumangarh,,bhagatpura,
11684,2 ff,ganganagar,,karanpur,,moda,
14530,24 mjd,ganganagar,,sadulshahar,,baharampuradodla,
14532,15  lnp ii a,ganganagar,,sadulshahar,,rotanwala,
11685,7 fa,ganganagar,99,karanpur,809904,6 fa (radewala),809904260
11686,9 fa,ganganagar,99,karanpur,809904,6 fa (radewala),809904260
14531,32 ptp,ganganagar,99,sadulshahar,809907,manniwali,809907230
13227,17 bgp (bolanwali),hanumangarh,,hanumangarh,,bolanwali,
13226,5 ntw,hanumangarh,,hanumangarh,,bhagatpura,
14533,11 llg,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14534,6 sdp,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14535,5 ll,ganganagar,,ganganagar,,4 ll (dheegawali rathan),
13228,13 amp,hanumangarh,,hanumangarh,,chak hirasinghwala,
11687,4 fa,ganganagar,99,karanpur,809904,6 fa (radewala),809904260
11688,3 fa,ganganagar,99,karanpur,809904,6 fa (radewala),809904260
11689,1 mm,ganganagar,,karanpur,,ghargawali,
14536,4 hh,ganganagar,,ganganagar,,4 hh (mahiawali),
13229,6 ntw,hanumangarh,,hanumangarh,,bolanwali,
11690,47 fa,ganganagar,,karanpur,,moda,
14538,8 sdp,ganganagar,99,sadulshahar,809907,lalgarh,809907200
13230,14 amp,hanumangarh,,hanumangarh,,jatwala sikhan,
14537,29 amp,ganganagar,,sadulshahar,,narapangarh,
14539,26 mmk,hanumangarh,,hanumangarh,,singhpura,
11691,31  gg,ganganagar,99,ganganagar,809902,chunawarh (30 gg),809902210
14540,19 amp (shahpini),hanumangarh,,hanumangarh,,singhpura,
14541,16 amp(amar purajalu),hanumangarh,,hanumangarh,,shahpini,
11692,2 mm,ganganagar,,karanpur,,ghargawali,
14542,6 ll,ganganagar,,ganganagar,,4 ll (dheegawali rathan),
11693,11  ll,ganganagar,99,ganganagar,809902,5 ll,809902140
11694,43 gg,ganganagar,,karanpur,,ghargawali,
14543,22 amp(singhpura),hanumangarh,,hanumangarh,,singhpura,
11696,32  gg,ganganagar,99,ganganagar,809902,chunawarh (30 gg),809902210
11695,33 gg,ganganagar,99,ganganagar,809902,jodhewala (28 gg),809902270
14544,7 hh,ganganagar,,ganganagar,,4 ll (dheegawali rathan),
14545,13  hh,ganganagar,,ganganagar,,4 hh (mahiawali),
14546,7 ml,ganganagar,,ganganagar,,4 hh (mahiawali),
13231,8 ntw,hanumangarh,,hanumangarh,,bolanwali,
14549,8 ll,ganganagar,99,ganganagar,809902,5 ll,809902140
14548,10 sdp,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14547,3 sdp,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14550,25 amp,hanumangarh,,hanumangarh,,singhpura,
14551,20  ml-a,ganganagar,,ganganagar,,4 hh (mahiawali),
11697,2 fb,ganganagar,99,karanpur,809904,9 fa (majhiwala),809904310
11698,3 fb,ganganagar,99,karanpur,809904,9 fa (majhiwala),809904310
11699,47 f,ganganagar,,karanpur,,9 ff (baropal),
14553,6 hh,ganganagar,,ganganagar,,4 hh (mahiawali),
11700,12  ll,ganganagar,99,ganganagar,809902,5 ll,809902140
14552,15 mjd,hanumangarh,,hanumangarh,,singhpura,
11701,35 gg,ganganagar,99,ganganagar,809902,jodhewala (28 gg),809902270
14554,7 ll,ganganagar,,ganganagar,,4 ll (dheegawali rathan),
11702,1 nn,ganganagar,99,ganganagar,809902,jodhewala (28 gg),809902270
13232,10 ntw (pratapnagar),hanumangarh,,hanumangarh,,bolanwali,
14555,13 mjd,hanumangarh,,hanumangarh,,shahpini,
14556,24  lnp,ganganagar,,sadulshahar,,ladhuwala,
11703,48 f,ganganagar,,karanpur,,9 ff (baropal),
11704,37 gg,ganganagar,99,ganganagar,809902,jodhewala (28 gg),809902270
13233,sangaria (m),hanumangarh,,hanumangarh,,bhagatpura,
14557,9 llg,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14558,25/1 amp,hanumangarh,,hanumangarh,,singhpura,
13234,9 mjd,hanumangarh,,hanumangarh,,morjand sirwana,
14559,18  lnp,ganganagar,,sadulshahar,,rotanwala,
11705,4 ff,ganganagar,,karanpur,,43 gg (kharala),
11706,3 ff,ganganagar,,karanpur,,43 gg (kharala),
11707,38 gg-1,ganganagar,,karanpur,,ghargawali,
14560,21 mjd (buglawali),hanumangarh,,hanumangarh,,singhpura,
14561,25  lnp,ganganagar,,sadulshahar,,ladhuwala,
14562,9 hh,ganganagar,,ganganagar,,4 ll (dheegawali rathan),
13235,7 mjd (morjand),hanumangarh,,hanumangarh,,morjand sirwana,
14563,34 mjd,ganganagar,,sadulshahar,,mammar khera,
11708,50 f,ganganagar,99,karanpur,809904,9 fa (majhiwala),809904310
14564,28 mjd,ganganagar,99,sadulshahar,809907,manniwali,809907230
13236,9 ntw,hanumangarh,,hanumangarh,,ratanpura,
11709,1 fb,ganganagar,99,karanpur,809904,9 fa (majhiwala),809904310
11710,49 f,ganganagar,,karanpur,,9 ff (baropal),
14565,2 sdp,ganganagar,,sadulshahar,,mammar khera,
11711,44 gg,ganganagar,,karanpur,,43 gg (kharala),
14566,17 mjd(indrapura),hanumangarh,,hanumangarh,,singhpura,
11712,45 gg,ganganagar,,karanpur,,ghargawali,
14567,12 llg,ganganagar,,sadulshahar,,rotanwala,
11713,42 gg,ganganagar,,karanpur,,ghargawali,
14568,8 hh,ganganagar,,ganganagar,,4 hh (mahiawali),
14569,17  lnp,ganganagar,,sadulshahar,,rotanwala,
11714,41 gg,ganganagar,,karanpur,,ghargawali,
14570,4 sdp (sundarpura),ganganagar,99,sadulshahar,809907,lalgarh,809907200
14571,12 sdp,ganganagar,99,sadulshahar,809907,lalgarh,809907200
11715,2 nn,ganganagar,,padampur,,27 gg (ghudhduwala),
11716,40 gg,ganganagar,,karanpur,,ghargawali,
14572,25 mjd,hanumangarh,,hanumangarh,,singhpura,
11717,9 ff,ganganagar,,karanpur,,9 ff (baropal),
14573,21  ml,ganganagar,,ganganagar,,4 hh (mahiawali),
14574,5 sdp,ganganagar,99,sadulshahar,809907,lalgarh,809907200
14575,26 mjd,hanumangarh,,hanumangarh,,singhpura,
11718,51 f,ganganagar,,karanpur,,50 f (roopnagar),
13237,1 mjd,hanumangarh,,hanumangarh,,ratanpura,
14576,15 llg,ganganagar,,sadulshahar,,rotanwala,
11719,4 f-b,ganganagar,99,karanpur,809904,9 fa (majhiwala),809904310
11720,3 nn,ganganagar,,padampur,,27 gg (ghudhduwala),
14577,14 mjd,hanumangarh,,hanumangarh,,shahpini,
13238,8 mjd,hanumangarh,,hanumangarh,,morjand sirwana,
13239,10 mjd,hanumangarh,,hanumangarh,,morjand sirwana,
14578,19 mjd,hanumangarh,,hanumangarh,,singhpura,
13242,12 mjd,hanumangarh,,hanumangarh,,morjand sirwana,
13240,11 mjd,hanumangarh,,hanumangarh,,morjand sirwana,
14579,16 mjd,hanumangarh,,hanumangarh,,shahpini,
14580,19  lnp,ganganagar,,sadulshahar,,ladhuwala,
14581,8 ml,ganganagar,,ganganagar,,4 hh (mahiawali),
13241,5 mjd,hanumangarh,,hanumangarh,,ratanpura,
13243,3 mjd,hanumangarh,,hanumangarh,,ratanpura,
14582,18 mjd,hanumangarh,,hanumangarh,,shahpini,
14583,2 spm (mammar),ganganagar,99,sadulshahar,809907,lalgarh,809907200
11722,7 ff,ganganagar,,karanpur,,43 gg (kharala),
11721,1 f-c,ganganagar,99,karanpur,809904,9 fa (majhiwala),809904310
